Latitude,Longtitude
47.53260232,-122.3873483
47.60684034,-122.322856
47.65536764,-122.3144411
47.52434895,-122.3256225
47.59919794,-122.3296785
47.61826096,-122.2961293
47.67528314,-122.3044196
47.63738282,-122.2830865
47.5610642,-122.3841369
47.5270432,-122.2699843
47.68486072,-122.3097226
47.60214897,-122.3341769
47.53159003,-122.2655138
47.5364809,-122.376597
47.56805897,-122.3247155
47.61155463,-122.3189486
47.56895099,-122.3226928
47.61298697,-122.323942
47.54389508,-122.2838662
47.62192833,-122.2961167
47.69052568,-122.3396782
47.62036786,-122.3593536
47.62873937,-122.3637983
47.6220849,-122.3119998
47.59918737,-122.3230974
47.62750478,-122.3514639
47.71712049,-122.3364242
47.64938933,-122.3846674
47.68031849,-122.3017634
47.62814338,-122.2977316
47.56784744,-122.3342064
47.52366963,-122.3389485
47.65557903,-122.3563295
47.53199787,-122.3287888
47.60807003,-122.3200653
47.68038317,-122.3919019
47.53131446,-122.3806576
47.51641399,-122.3928113
47.51610628,-122.2673594
47.62431918,-122.290565
47.5666742,-122.3968216
47.51198904,-122.2815799
47.5160004,-122.2608078
47.53526053,-122.3148295
47.5312448,-122.3241719
47.73138297,-122.3380121
47.6195504,-122.2985682
47.67231505,-122.3329952
47.60459815,-122.285818
47.6734707,-122.3065145
47.50391999,-122.3806448
47.57632542,-122.3880228
47.58412755,-122.3159929
47.54264727,-122.2936403
47.60393246,-122.3128685
47.58371975,-122.320888
47.65041246,-122.3622224
47.49650363,-122.2617434
47.67578469,-122.2869822
47.56024632,-122.392199
47.57404805,-122.3085443
47.52061939,-122.274745
47.60551826,-122.3378066
47.5428945,-122.3019266
47.56882658,-122.3854482
47.67015117,-122.3618552
47.57070263,-122.3814328
47.61097353,-122.315437
47.70322487,-122.3365954
47.5592759,-122.3628957
47.62966968,-122.3125318
47.61147825,-122.3036813
47.67598897,-122.3655364
47.64692139,-122.3214741
47.71058124,-122.3156931
47.6786043,-122.3864363
47.53739389,-122.3765894
47.59996339,-122.3328797
47.66669731,-122.2676496
47.65895506,-122.350515
47.56943277,-122.3987971
47.65834814,-122.3445932
47.50165037,-122.2461916
47.61339483,-122.3396032
47.59498803,-122.3218183
47.63028815,-122.2861384
47.55393697,-122.3902249
47.57072553,-122.3867665
47.66828204,-122.3297878
47.61350891,-122.3114702
47.62799432,-122.3547494
47.60803977,-122.3121943
47.51917317,-122.3390531
47.64083646,-122.2847906
47.57775515,-122.3140119
47.54472579,-122.3543066
47.62914241,-122.3566511
47.56031932,-122.3394397
47.55425409,-122.287954
47.6821838,-122.2693075
47.57134556,-122.3134108
47.54355263,-122.2596932
47.57325412,-122.3722432
47.54298507,-122.3838252
47.68222325,-122.3886948
47.51737641,-122.2721402
47.63378143,-122.3223972
47.70272411,-122.3641169
47.63674521,-122.3066462
47.64170672,-122.2994667
47.54606058,-122.2655884
47.61346582,-122.3289131
47.63698774,-122.3531692
47.68691868,-122.3370746
47.67596021,-122.3305241
47.63231299,-122.3687252
47.67687789,-122.3660218
47.64803528,-122.3345345
47.70727415,-122.3474117
47.60266137,-122.2989119
47.53694994,-122.2726415
47.66068091,-122.2994655
47.61755443,-122.3388134
47.55021521,-122.3243862
47.60683496,-122.3161232
47.52647549,-122.3473827
47.69485938,-122.3081552
47.64245557,-122.4038965
47.6197707,-122.3560951
47.61841711,-122.3510737
47.54262535,-122.3710962
47.62072372,-122.2879642
47.60396497,-122.3332695
47.54751567,-122.3161085
47.61964386,-122.3322592
47.55283443,-122.365571
47.54743592,-122.3140106
47.7140412,-122.3226893
47.59467692,-122.3359902
47.67600014,-122.3548386
47.6611971,-122.2910421
47.53267568,-122.3241478
47.52425323,-122.2755685
47.66642598,-122.3064971
47.55945865,-122.2842016
47.66024862,-122.3639967
47.58501879,-122.3029207
47.66992515,-122.2680811
47.6164507,-122.3135111
47.55839897,-122.385536
47.66048205,-122.3631861
47.50441744,-122.2565895
47.65486304,-122.3581201
47.57629547,-122.3033263
47.60566623,-122.2926241
47.62146761,-122.3410714
47.68505143,-122.328837
47.62523007,-122.3066721
47.59306201,-122.3017896
47.62251446,-122.2963941
47.67821665,-122.4004363
47.59578461,-122.2947366
47.59154285,-122.3154127
47.64384093,-122.3246262
47.68674101,-122.3983142
47.67779667,-122.3714061
47.69832902,-122.3967413
47.61462023,-122.3357251
47.55059769,-122.3134885
47.61469027,-122.3101569
47.67462938,-122.3983778
47.6760005,-122.3564244
47.54601824,-122.277071
47.62339664,-122.2963064
47.69398664,-122.3135157
47.5190195,-122.3566526
47.69218265,-122.316254
47.69836306,-122.2800259
47.53277831,-122.3577404
47.61707009,-122.3278749
47.66500238,-122.3437359
47.61905856,-122.3252894
47.61974565,-122.3237461
47.61076544,-122.3264443
47.65715814,-122.3880811
47.67350084,-122.4046817
47.68707168,-122.2646496
47.7312568,-122.3413042
47.5647628,-122.3914899
47.53330493,-122.3469578
47.6351847,-122.4002553
47.53127058,-122.3268435
47.66365597,-122.369417
47.73322593,-122.334266
47.58454825,-122.314684
47.58208838,-122.3003494
47.57139258,-122.3341937
47.60759982,-122.3396563
47.6098208,-122.3193613
47.61633793,-122.3261852
47.55746458,-122.3821586
47.66214169,-122.3547059
47.62593999,-122.3017688
47.56646058,-122.2738815
47.67873399,-122.35485
47.65532407,-122.3245669
47.57058037,-122.3559662
47.66048919,-122.3500292
47.57141957,-122.3080588
47.63168184,-122.2840793
47.61921798,-122.3265831
47.62815898,-122.2995342
47.62351948,-122.3011619
47.54431154,-122.3345811
47.61817493,-122.3182062
47.52195107,-122.3713098
47.68576785,-122.2916406
47.54511034,-122.2794885
47.63979562,-122.3996257
47.64315801,-122.3030552
47.60920317,-122.3108808
47.67423951,-122.3528648
47.56114447,-122.3901602
47.53538774,-122.3926486
47.69315534,-122.3714035
47.70759889,-122.2854493
47.54808041,-122.2888884
47.52302691,-122.2816062
47.57068989,-122.4104383
47.62545228,-122.3553969
47.58330213,-122.3029504
47.72433741,-122.3714139
47.59919869,-122.3302758
47.57308855,-122.3025451
47.64847419,-122.3735784
47.53576305,-122.3453058
47.60387395,-122.2949261
47.67589846,-122.3249187
47.66128078,-122.3148641
47.61171145,-122.3314461
47.61818981,-122.2850677
47.59430866,-122.2878211
47.66438558,-122.3696879
47.62853559,-122.2803351
47.64860749,-122.3339072
47.56355822,-122.3266936
47.65970235,-122.331379
47.54458668,-122.3721349
47.73322123,-122.3413253
47.54245661,-122.2838614
47.56209265,-122.3019091
47.66323171,-122.3500257
47.55006585,-122.2771933
47.63369451,-122.3422833
47.58831184,-122.2980507
47.65125267,-122.3387035
47.50367134,-122.2661754
47.56576334,-122.3988433
47.71923789,-122.2889335
47.55306141,-122.3923611
47.6703266,-122.2944559
47.51180444,-122.2725951
47.51103306,-122.2451789
47.64919007,-122.3440366
47.61681344,-122.2870035
47.58708705,-122.2868671
47.61291457,-122.3134736
47.57557558,-122.334203
47.60337148,-122.3273554
47.62308237,-122.2937368
47.51961137,-122.2736329
47.61710885,-122.3031077
47.68869092,-122.3349358
47.57834697,-122.2956857
47.66129999,-122.3051967
47.63775904,-122.3669836
47.61290394,-122.3068752
47.62822581,-122.359266
47.6818016,-122.356907
47.61002314,-122.3032373
47.73413135,-122.3413351
47.54606703,-122.2678533
47.54796048,-122.2870747
47.67675477,-122.3295374
47.61763928,-122.299535
47.53216708,-122.2807908
47.67853341,-122.3065829
47.56616722,-122.3681142
47.57088153,-122.2935934
47.56235071,-122.2707156
47.57203314,-122.2909907
47.5106111,-122.2647375
47.58544615,-122.39111
47.68599796,-122.3703961
47.70952215,-122.2818983
47.56245378,-122.3774515
47.52381985,-122.3297219
47.67248168,-122.2676025
47.52195835,-122.3740206
47.63474286,-122.3576402
47.68394924,-122.3107811
47.65102694,-122.4108835
47.64559678,-122.3875726
47.66138609,-122.33886
47.66094082,-122.2871736
47.72433593,-122.3213709
47.71400386,-122.3165975
47.67017483,-122.3788831
47.6417354,-122.3916404
47.67801373,-122.397032
47.67336382,-122.3200591
47.62001873,-122.2805649
47.58735112,-122.3094556
47.68965472,-122.3189503
47.61054989,-122.3293184
47.66572996,-122.3549201
47.58949825,-122.3822526
47.64625187,-122.3534288
47.50903609,-122.2577425
47.72237699,-122.3650084
47.60276883,-122.2865509
47.67960649,-122.3553228
47.51372163,-122.3747276
47.69128923,-122.3939624
47.58364574,-122.2992392
47.69644527,-122.3499816
47.57699175,-122.307363
47.71401226,-122.317965
47.6369478,-122.2771136
47.60001092,-122.314133
47.56010108,-122.2849192
47.68288751,-122.3332028
47.58124228,-122.3003562
47.51863561,-122.3713735
47.55186352,-122.3276041
47.5651587,-122.2839009
47.61642241,-122.3181783
47.59515118,-122.2877901
47.67647896,-122.2652569
47.55229757,-122.3324
47.5775265,-122.2982633
47.66140037,-122.3538436
47.67995675,-122.3816022
47.69605606,-122.3640244
47.73028674,-122.3113525
47.71874217,-122.3636517
47.61898364,-122.2896404
47.66080632,-122.3510052
47.62566538,-122.3125851
47.65624493,-122.338636
47.57172189,-122.3318197
47.58591091,-122.3029281
47.56531993,-122.3141139
47.68595548,-122.3315676
47.55529245,-122.2910189
47.52851257,-122.2639457
47.65957699,-122.3451067
47.62088616,-122.3417291
47.52144352,-122.3902138
47.6511548,-122.3208932
47.54339726,-122.3075873
47.52103135,-122.3571429
47.55340749,-122.2802056
47.61521675,-122.3258576
47.62844981,-122.3423149
47.70836467,-122.290093
47.56289314,-122.3861152
47.53373352,-122.2881349
47.60975071,-122.3416457
47.56673381,-122.4012002
47.54490676,-122.3272724
47.52611418,-122.2853635
47.6455516,-122.415473
47.69306718,-122.3839511
47.66559207,-122.3808565
47.64303838,-122.305358
47.68761193,-122.3143176
47.66495773,-122.3207029
47.65691262,-122.3649712
47.54705297,-122.3008204
47.61815541,-122.3208452
47.61003107,-122.3063057
47.50945925,-122.391436
47.57114151,-122.3568797
47.68315896,-122.3435996
47.55925332,-122.3814567
47.53302177,-122.3228058
47.68235097,-122.3683346
47.52690592,-122.2822601
47.55079592,-122.2619346
47.69397978,-122.3811907
47.60309598,-122.3089662
47.61217558,-122.3196154
47.55410176,-122.2694827
47.52852323,-122.3867104
47.69063443,-122.3709212
47.6801631,-122.3228594
47.5133673,-122.2538033
47.60268197,-122.3145601
47.56653704,-122.2909642
47.71162033,-122.3151844
47.67587335,-122.3970323
47.54896563,-122.2947569
47.72756107,-122.3126629
47.64658285,-122.3833479
47.636952,-122.2777832
47.52102178,-122.3658942
47.62312173,-122.3188557
47.66611633,-122.3312729
47.72050598,-122.3541947
47.59872398,-122.3359077
47.5407272,-122.3868455
47.67487777,-122.2822085
47.53230901,-122.3228178
47.66083615,-122.3325563
47.57985699,-122.2962221
47.71047711,-122.3340247
47.57195501,-122.3733577
47.72756108,-122.3126629
47.53888878,-122.2809591
47.64134649,-122.3003342
47.54604758,-122.2731789
47.63824694,-122.3252874
47.66146237,-122.3640059
47.68428381,-122.3215755
47.66843055,-122.3544103
47.55346054,-122.3182853
47.64918644,-122.334521
47.5802683,-122.3076522
47.69140076,-122.3350758
47.70253339,-122.3509946
47.64214946,-122.3876272
47.70302604,-122.359508
47.50209362,-122.3761442
47.65415267,-122.3549764
47.66503632,-122.3411447
47.62976764,-122.3547094
47.680308,-122.2743212
47.54937716,-122.3856559
47.56834074,-122.3585499
47.52307765,-122.3269494
47.7086244,-122.3279641
47.66552334,-122.2731798
47.64288982,-122.4049739
47.72464365,-122.3609474
47.6847677,-122.344492
47.64215119,-122.3867713
47.63413507,-122.3650242
47.66552449,-122.274078
47.55579823,-122.2833653
47.55866699,-122.2901539
47.68788826,-122.3919318
47.54649056,-122.2753769
47.65054328,-122.3076162
47.69273548,-122.2906494
47.68415695,-122.3740905
47.54264761,-122.2941976
47.68968155,-122.3727608
47.65776022,-122.3661404
47.6271472,-122.3442454
47.67777929,-122.3692619
47.66138558,-122.3406625
47.52102146,-122.3534139
47.60056187,-122.3172591
47.6709122,-122.3847425
47.64099172,-122.30293
47.68782785,-122.3703986
47.64217415,-122.3969743
47.53281186,-122.3711716
47.67235389,-122.2765105
47.54663951,-122.3334494
47.63695621,-122.2784527
47.66851877,-122.2953518
47.57820506,-122.3173573
47.61779536,-122.3480391
47.55714499,-122.3147771
47.52194252,-122.3539761
47.65255113,-122.333861
47.5754863,-122.3053736
47.5755371,-122.3146809
47.59026045,-122.2974768
47.57595116,-122.4140022
47.55741184,-122.3374443
47.70448403,-122.3204751
47.50419224,-122.3832835
47.72320889,-122.3368834
47.62762678,-122.3553785
47.58998916,-122.3134463
47.56945415,-122.3397033
47.62199396,-122.3220257
47.63615464,-122.3015478
47.62758187,-122.3435477
47.56110531,-122.3050872
47.62313595,-122.3259519
47.66637296,-122.2984964
47.69852651,-122.3426197
47.54465442,-122.3322543
47.68765671,-122.3418096
47.62426478,-122.3183123
47.73031658,-122.3477553
47.69219669,-122.3445413
47.62185644,-122.3623578
47.6230565,-122.2911044
47.67578872,-122.3997051
47.7214175,-122.3555426
47.63579317,-122.2833357
47.62117333,-122.3475992
47.68030955,-122.3485812
47.57912495,-122.410648
47.6219718,-122.330429
47.62095572,-122.3606549
47.62648652,-122.3145999
47.55827961,-122.3179594
47.56983409,-122.3215963
47.63955712,-122.398984
47.56175751,-122.2875455
47.60769539,-122.3267083
47.56403784,-122.4015405
47.62539571,-122.3403854
47.51465835,-122.2539936
47.53980394,-122.2699252
47.65971251,-122.3337548
47.64021752,-122.3169791
47.67367564,-122.332214
47.73051332,-122.3602651
47.53464523,-122.373901
47.64319086,-122.3261996
47.55382724,-122.2642448
47.6060184,-122.3236412
47.68122526,-122.3104336
47.55664325,-122.2968443
47.66778472,-122.2815429
47.61996233,-122.3135038
47.50968545,-122.2491097
47.69706217,-122.3827288
47.60701684,-122.330689
47.61527767,-122.3114619
47.50358588,-122.3851204
47.615282,-122.3142424
47.63054148,-122.3727065
47.65853444,-122.3313955
47.65979149,-122.2719561
47.53099838,-122.3725816
47.66429752,-122.3479428
47.63662549,-122.3903627
47.58100807,-122.2958206
47.62635238,-122.3023936
47.52138825,-122.2865628
47.53099131,-122.3820012
47.67548872,-122.3983735
47.62976923,-122.3016571
47.63232409,-122.3614116
47.63783264,-122.3495094
47.57476789,-122.2961282
47.5255672,-122.2647072
47.66322296,-122.3337342
47.545607,-122.3714189
47.66309503,-122.2788778
47.55942477,-122.3171402
47.57819322,-122.3133567
47.58173933,-122.2929982
47.53476986,-122.3505198
47.55620575,-122.2826036
47.64845691,-122.3826697
47.54748898,-122.3804431
47.68403806,-122.3444882
47.65933392,-122.3479908
47.51068632,-122.2570623
47.70151937,-122.3680671
47.67946119,-122.3165405
47.5836564,-122.3021986
47.7050364,-122.3339297
47.55497595,-122.3378293
47.60369752,-122.329187
47.62312696,-122.3291564
47.63341886,-122.3432016
47.67070346,-122.3064983
47.64538123,-122.3272839
47.5946178,-122.3842523
47.56410833,-122.2865435
47.53346331,-122.3658192
47.65917832,-122.3834024
47.53338458,-122.3772913
47.55837474,-122.3828737
47.68365347,-122.3552975
47.60171973,-122.3324286
47.68758196,-122.3067908
47.63955252,-122.4016888
47.6475355,-122.3748857
47.6555854,-122.3259295
47.68145613,-122.3255028
47.65320787,-122.3906646
47.59625857,-122.2963271
47.66286553,-122.341596
47.58233239,-122.3733673
47.56568208,-122.3894624
47.5719244,-122.3089354
47.57184265,-122.3734182
47.62269737,-122.3580306
47.60951605,-122.3001546
47.55115221,-122.3830043
47.5588021,-122.3044063
47.53859194,-122.2706533
47.68880634,-122.2931884
47.53053031,-122.323929
47.66991496,-122.3044446
47.69311389,-122.2973835
47.55755753,-122.2669148
47.66959636,-122.2669751
47.69077675,-122.3095022
47.61621503,-122.3035536
47.62371388,-122.3342821
47.58665126,-122.3094481
47.58065837,-122.3822538
47.6555986,-122.3332256
47.56664302,-122.3934711
47.58188481,-122.3213966
47.61852365,-122.3299279
47.70489078,-122.3134307
47.68694066,-122.3472146
47.67808914,-122.3257806
47.63273036,-122.3484317
47.52376014,-122.3726238
47.62311018,-122.3151791
47.5616155,-122.3230885
47.59646867,-122.3341923
47.57874047,-122.4119646
47.57508669,-122.3092159
47.5354048,-122.2808464
47.68169652,-122.2689971
47.55660643,-122.3936226
47.66237953,-122.3337414
47.52424146,-122.2820582
47.66752103,-122.3707612
47.53621458,-122.3783756
47.61704047,-122.2859057
47.71224347,-122.3253832
47.52331463,-122.2782798
47.60979001,-122.3115294
47.63723849,-122.3162532
47.64932765,-122.3202804
47.60864103,-122.3268053
47.54746464,-122.3195379
47.64208927,-122.3037852
47.58421359,-122.3094671
47.54050398,-122.2835232
47.560018,-122.2669309
47.59078196,-122.292394
47.69021619,-122.3553017
47.57404168,-122.3299913
47.62748421,-122.3262899
47.50822413,-122.2603479
47.5767172,-122.3002877
47.67577587,-122.2989975
47.66537713,-122.3762197
47.67068788,-122.2656318
47.66220153,-122.3728168
47.58187089,-122.3147124
47.65958693,-122.4008878
47.57565055,-122.285048
47.66423908,-122.2892358
47.63952714,-122.3012906
47.62571435,-122.3567037
47.6887515,-122.3553008
47.5306369,-122.3280807
47.55081583,-122.2807831
47.63302962,-122.3022785
47.54290633,-122.3003304
47.6888443,-122.3876018
47.60396498,-122.3332695
47.66501672,-122.3520862
47.66576201,-122.3323574
47.68047949,-122.3757169
47.5246579,-122.3486472
47.52290736,-122.2807893
47.5268217,-122.2690068
47.56289685,-122.3633611
47.53419066,-122.2818522
47.57685876,-122.3107434
47.5412133,-122.3249687
47.51779195,-122.2836665
47.67675924,-122.3226796
47.57915346,-122.3066867
47.69935158,-122.3830338
47.65682279,-122.3374349
47.61459938,-122.2859662
47.61000924,-122.2955914
47.63731274,-122.3084789
47.67740813,-122.3321693
47.5220127,-122.3820996
47.51826963,-122.2684826
47.51000634,-122.3786739
47.51173428,-122.371707
47.58102169,-122.3151394
47.65964631,-122.3282871
47.52282142,-122.2714035
47.66489333,-122.2766471
47.62049734,-122.3107227
47.64254892,-122.3544926
47.62665064,-122.2975735
47.59920774,-122.3359089
47.56983786,-122.2945618
47.57402568,-122.2968717
47.68505829,-122.3767865
47.52723889,-122.2654676
47.55468528,-122.2651249
47.66711727,-122.3189706
47.59607621,-122.3341912
47.72631366,-122.3341948
47.6341594,-122.390268
47.66213613,-122.350759
47.57191371,-122.2969407
47.54751432,-122.3818201
47.55263697,-122.3253861
47.58047951,-122.407039
47.58919422,-122.3834183
47.72320983,-122.339583
47.5710525,-122.3227377
47.53824405,-122.393057
47.53133959,-122.2687925
47.60666716,-122.3050296
47.70081957,-122.2813863
47.67163888,-122.383433
47.56501067,-122.2967388
47.58270372,-122.4020736
47.66322944,-122.3485749
47.6220166,-122.3024711
47.61056881,-122.3432583
47.69202409,-122.2960234
47.61646996,-122.3448051
47.61309147,-122.3480272
47.50369289,-122.268582
47.69604966,-122.393778
47.59614003,-122.3283648
47.62440137,-122.3041093
47.54925419,-122.3776994
47.54432891,-122.2894164
47.65778809,-122.2839542
47.53268771,-122.2859752
47.53159623,-122.3228297
47.52465216,-122.3766384
47.66408557,-122.3272104
47.63994522,-122.3510001
47.53695788,-122.270274
47.55566306,-122.3342145
47.5811729,-122.3835765
47.63332584,-122.3918649
47.56651722,-122.3267303
47.52731515,-122.2808627
47.53263924,-122.3766275
47.52224058,-122.3186194
47.71501636,-122.3340994
47.72415565,-122.3694044
47.5446005,-122.3250388
47.70158238,-122.3794744
47.72505003,-122.3555508
47.66751448,-122.3579938
47.5890839,-122.3217715
47.51741003,-122.3700287
47.5795847,-122.3033211
47.6939024,-122.3015126
47.7339772,-122.3154419
47.65958298,-122.3595857
47.56155865,-122.3787721
47.7078297,-122.3594707
47.58756529,-122.3051308
47.61293412,-122.2994584
47.70023421,-122.2764934
47.53801139,-122.2807531
47.61080082,-122.3014444
47.52611775,-122.2865405
47.52065678,-122.321292
47.65561663,-122.3635813
47.61966496,-122.3073643
47.56806384,-122.3240351
47.51685114,-122.2700248
47.52464351,-122.346736
47.60723101,-122.3278184
47.56326378,-122.3787711
47.67318785,-122.3553487
47.70504761,-122.342003
47.61859204,-122.3528393
47.54337014,-122.2734309
47.55466836,-122.286679
47.73320761,-122.3330206
47.66473157,-122.3761224
47.71767245,-122.323539
47.70243846,-122.3700779
47.64846703,-122.3774985
47.63524418,-122.3015654
47.62681056,-122.3180501
47.63714479,-122.3556016
47.69278821,-122.3683364
47.65985734,-122.2740021
47.5370561,-122.2780367
47.52329787,-122.2663317
47.62083925,-122.3342678
47.67578349,-122.2902734
47.62197914,-122.3278672
47.51380641,-122.3898905
47.66001466,-122.3657536
47.69236261,-122.2933833
47.70134434,-122.3258145
47.66944665,-122.3821267
47.53706312,-122.2753396
47.63960735,-122.3458284
47.52561521,-122.3229297
47.55336812,-122.3239086
47.65547082,-122.3182663
47.57846857,-122.2861517
47.69664936,-122.3041786
47.70146108,-122.3554149
47.66854125,-122.3096046
47.70978818,-122.3233102
47.66034987,-122.4014318
47.5794336,-122.4064284
47.68620332,-122.3593128
47.59602368,-122.3022238
47.65365146,-122.2769684
47.52922283,-122.3480357
47.71669102,-122.2835066
47.61100794,-122.2882629
47.51790376,-122.2628104
47.60351176,-122.3056973
47.51987505,-122.3895134
47.54529738,-122.2639046
47.67176434,-122.2645841
47.49956613,-122.3778172
47.6604892,-122.3500293
47.69020719,-122.34991
47.66007463,-122.3853305
47.65628529,-122.3423949
47.57074508,-122.3141469
47.68063734,-122.3832297
47.55828272,-122.2944782
47.637878,-122.3124052
47.67257244,-122.3983592
47.6875405,-122.3957376
47.64666568,-122.3730646
47.68109352,-122.3446099
47.6352818,-122.3495393
47.64684453,-122.3699019
47.53297633,-122.28203
47.67491354,-122.3762108
47.67733183,-122.3472696
47.65310961,-122.3296801
47.66418838,-122.2869687
47.63695739,-122.2790408
47.6220487,-122.3404133
47.57243813,-122.3760585
47.67563453,-122.3821327
47.6433396,-122.4125917
47.60539161,-122.3345742
47.58306748,-122.2981104
47.69669747,-122.3107774
47.7223842,-122.3663601
47.57172881,-122.2991915
47.54564307,-122.379119
47.65389398,-122.3240591
47.61909104,-122.3342579
47.63656436,-122.341075
47.53205805,-122.3363681
47.67291676,-122.3365914
47.68509245,-122.3323237
47.67941002,-122.3033609
47.51469279,-122.3833001
47.61711202,-122.3042323
47.66941628,-122.2902029
47.54819567,-122.2690011
47.67597454,-122.3837466
47.58727437,-122.3824037
47.70022285,-122.2734467
47.65316648,-122.4099882
47.6475242,-122.3874168
47.71868368,-122.3516069
47.66827334,-122.3686053
47.50485672,-122.2559573
47.5295683,-122.2763392
47.66175763,-122.3460925
47.56409489,-122.2763782
47.60980542,-122.3154454
47.59988423,-122.2860459
47.6141184,-122.3139585
47.59583382,-122.3240864
47.66958105,-122.3335785
47.62511882,-122.3266036
47.52375501,-122.2790519
47.65741294,-122.3386203
47.61271389,-122.3251416
47.688998,-122.3100516
47.67598958,-122.3650637
47.55118646,-122.3856036
47.652745,-122.3459637
47.57947823,-122.3146872
47.51548194,-122.2570233
47.62931208,-122.324485
47.72667411,-122.3153724
47.56106565,-122.3762159
47.66944596,-122.3118872
47.57374917,-122.2866603
47.63570698,-122.3495345
47.6209357,-122.3554338
47.65896397,-122.3554558
47.62625068,-122.3553857
47.68086289,-122.3174425
47.57404915,-122.3113389
47.72311934,-122.3235647
47.63910328,-122.3455392
47.66469295,-122.2956191
47.66715457,-122.3686075
47.55341509,-122.3323864
47.6765544,-122.3173732
47.63790907,-122.3005299
47.54132662,-122.3227609
47.65476698,-122.3485757
47.55576875,-122.3382383
47.581015,-122.3134089
47.68304656,-122.3099357
47.5173631,-122.3592005
47.62426733,-122.319889
47.68165808,-122.3274886
47.71765498,-122.3208083
47.60487637,-122.3287335
47.6585262,-122.3661056
47.63719675,-122.2893815
47.64231154,-122.3916321
47.63740803,-122.3942386
47.66128074,-122.2746647
47.60166063,-122.2989173
47.61643485,-122.292386
47.62015667,-122.2923188
47.67867442,-122.3719601
47.6629391,-122.3788932
47.60373546,-122.336176
47.51927894,-122.376823
47.58300414,-122.3918484
47.5484916,-122.3871434
47.5282851,-122.3577594
47.62049144,-122.3087396
47.53015563,-122.3505914
47.60167833,-122.3089595
47.7101162,-122.2853443
47.65557757,-122.3571822
47.56121076,-122.3242687
47.67224718,-122.3929436
47.60717039,-122.3056763
47.61854013,-122.3398324
47.58944486,-122.2948719
47.62329023,-122.3606384
47.5277077,-122.2675582
47.66213113,-122.3473354
47.53705962,-122.2766882
47.54832307,-122.3763696
47.57355812,-122.3001588
47.59924685,-122.3076624
47.56199562,-122.3266757
47.58549571,-122.3029318
47.66079596,-122.3661563
47.52286302,-122.3591422
47.57597968,-122.3107539
47.51655674,-122.3821127
47.66365786,-122.3707665
47.67952327,-122.3789156
47.64299739,-122.3471581
47.60933342,-122.3420693
47.61580161,-122.350616
47.66730844,-122.2848076
47.57562626,-122.3867606
47.65368245,-122.3173925
47.63349905,-122.3761954
47.70015016,-122.3673906
47.68838907,-122.3445107
47.70132892,-122.3236958
47.65271956,-122.3928813
47.54742405,-122.2777575
47.55704112,-122.2846295
47.69606494,-122.3714072
47.65225213,-122.3982408
47.51602768,-122.2540576
47.65914587,-122.3350139
47.5267343,-122.2649126
47.56976791,-122.2899536
47.59189468,-122.3012918
47.54131726,-122.2910136
47.61824783,-122.3507873
47.68210427,-122.262218
47.58998572,-122.3182092
47.62974057,-122.347529
47.55418396,-122.337417
47.62579703,-122.3606216
47.54954071,-122.3123195
47.55559763,-122.3075078
47.56054031,-122.2807448
47.68311693,-122.3908405
47.65050202,-122.3315434
47.60444647,-122.3344772
47.61309146,-122.3480272
47.529311,-122.2696942
47.54604293,-122.2848632
47.69491025,-122.3445736
47.64985452,-122.3375242
47.58059322,-122.313412
47.67336798,-122.4036382
47.60269994,-122.3221437
47.61523842,-122.3279038
47.66851166,-122.2901927
47.65518843,-122.3610715
47.51919484,-122.3605238
47.68388397,-122.3202077
47.69603214,-122.3566984
47.67835884,-122.3293908
47.54210205,-122.3908324
47.67017034,-122.3735851
47.61526761,-122.3074448
47.63721098,-122.2822295
47.54829557,-122.3712331
47.67595642,-122.3864254
47.65834246,-122.3155198
47.55850526,-122.2985872
47.62126697,-122.3616511
47.57119154,-122.3947574
47.60792735,-122.3214418
47.60901773,-122.3021135
47.7276292,-122.3315378
47.62547631,-122.2923906
47.57977868,-122.3780747
47.59926042,-122.299276
47.62873028,-122.3611792
47.65182846,-122.3544768
47.73367977,-122.3609308
47.68178703,-122.3629111
47.68094585,-122.3263695
47.68182783,-122.3228844
47.67428661,-122.3097793
47.61526986,-122.2929786
47.63324098,-122.3124846
47.60708368,-122.295849
47.6674875,-122.2956344
47.57732158,-122.310782
47.6527023,-122.3419616
47.57373884,-122.2953737
47.66237226,-122.3575071
47.51213364,-122.2620614
47.68778502,-122.3810899
47.6942149,-122.3546542
47.60759153,-122.3050264
47.66971585,-122.3173637
47.70671061,-122.3131051
47.7025956,-122.3817292
47.68465131,-122.3269669
47.69868655,-122.3365319
47.67850775,-122.2882087
47.55109968,-122.333314
47.52467939,-122.378647
47.68576858,-122.3099815
47.69242227,-122.3559909
47.64752223,-122.3819777
47.59000298,-122.3889198
47.70516808,-122.3683636
47.66358692,-122.3492976
47.60736658,-122.2894337
47.64178429,-122.4050456
47.66138504,-122.3433882
47.68583905,-122.357975
47.53442092,-122.2870776
47.55378552,-122.3323832
47.62662159,-122.3254579
47.56913412,-122.3622139
47.58210349,-122.3905843
47.6196669,-122.331057
47.6862194,-122.3485581
47.5818897,-122.3224504
47.50790571,-122.2701039
47.66448197,-122.2939336
47.67950944,-122.3859042
47.69604309,-122.360035
47.66937693,-122.3059686
47.6546219,-122.3535373
47.63777665,-122.3582737
47.66502086,-122.3429091
47.55504754,-122.3936525
47.67520398,-122.331558
47.69658089,-122.2946415
