RecordId,ListingId,OffenseId
19198,15053620,13446594548
19199,15053620,13439800650
19200,15053620,13438090167
19201,15053620,13438078183
19202,15053620,13457186959
19203,15053620,13457122145
19204,15053620,13437695817
19205,15053620,13469578052
19206,15053620,13465942192
19207,15053620,13465497742
19208,15053620,13465354095
19209,15053620,13470189908
19210,15053620,13465418177
19211,15053620,13464566651
19212,15053620,13469912094
19213,15053620,13469812604
19214,15053620,13477814813
19215,15053620,13469409274
19216,15053620,13484811193
19217,15053620,13480529919
19218,15053620,13478382512
19219,15053620,13471138296
19220,15053620,13466689037
19221,15053620,13483919544
19222,15053620,13483606749
19223,15053620,13499255398
19224,15053620,13499857117
19225,15053620,13499840649
19226,15053620,13470765279
19227,15053620,13470969242
19228,15053620,13440270058
19229,15053620,14550976175
19230,15053620,13438183844
19231,15073955,13440092739
19232,15073955,13469829970
19233,15073955,13471185462
19234,15099021,13440054272
19235,15099021,13440169551
19236,15099021,13469305306
19237,15099021,13470174620
19238,15099021,13469918817
19239,15099021,13478556848
19240,15109066,13464946899
19241,15109066,13470217046
19242,15111676,13438152581
19243,15111676,13437951287
19244,15111676,13465154761
19245,15111676,13469476476
19246,15116652,13490670267
19247,15117022,13470056189
19248,15117022,13499821912
19249,15117697,13438129677
19250,15117697,13464940039
19251,15117697,13440269630
19252,15117697,13467429451
19253,15117697,13465459339
19254,15117697,13470385761
19255,15117697,13469751750
19256,15117697,13499699238
19257,15117697,13478597056
19258,15127971,13477733611
19259,15127971,13499705675
19260,15133506,13431029651
19261,15133506,13445697070
19262,15159094,13458736077
19263,15159094,13440352374
19264,15159094,13465996530
19265,15160598,13470133822
19266,15160598,13498833942
19267,15160598,13477712394
19268,15160598,13498824793
19269,15164797,13465379295
19270,15164797,13469993671
19271,15178392,13436677609
19272,15178392,13430845267
19273,15178392,13429610034
19274,15178392,13445675377
19275,15178392,13437963099
19276,15178392,13437902630
19277,15178392,13469109512
19278,15178392,13458426860
19279,15178392,13453865606
19280,15178392,13447866232
19281,15178392,13440346961
19282,15178392,13470230420
19283,15178392,13469970008
19284,15178392,13469928598
19285,15178392,13470083892
19286,15178392,13465917068
19287,15178392,13477846142
19288,15178392,13471312968
19289,15178392,13470553898
19290,15178392,13469479000
19291,15178392,13465994161
19292,15178392,13489577946
19293,15178392,13478353616
19294,15178392,13478397503
19295,15178392,13470858039
19296,15178392,13469801121
19297,15178392,13469787396
19298,15178392,13465562793
19299,15178392,13499556205
19300,15178392,13499006114
19301,15178392,13478882208
19302,15178392,13478378862
19303,15178392,13491390546
19304,15178392,13520237217
19305,15178392,13424539303
19306,15178392,13498652093
19307,15178392,13498654408
19308,15178392,13437774882
19309,15194705,13430845267
19310,15194705,13440077962
19311,15194705,13437751695
19312,15194705,13469109512
19313,15194705,13464919329
19314,15194705,13453265731
19315,15194705,13440360102
19316,15194705,13440264262
19317,15194705,13465388936
19318,15194705,13470480194
19319,15194705,13466013877
19320,15194705,13466590141
19321,15194705,13469845004
19322,15194705,13469545322
19323,15194705,13465994161
19324,15194705,13489443010
19325,15194705,13478958281
19326,15194705,13471196233
19327,15194705,13470935307
19328,15194705,13499946927
19329,15194705,13498812663
19330,15194705,13495264015
19331,15194705,13470296481
19332,15194705,13520237217
19333,15194705,13437570219
19334,15221864,13448629072
19335,15221864,13440038711
19336,15221864,13435955432
19337,15221864,13465593459
19338,15221864,13465602075
19339,15221864,13465354095
19340,15221864,13465653273
19341,15221864,13477838049
19342,15221864,13469639867
19343,15221864,13470148283
19344,15221864,13466689037
19345,15221864,13499227921
19346,15221864,13460476663
19347,15221864,13438048748
19348,15221864,13499636201
19349,15221864,14550976175
19350,15221864,13438183844
19351,15229760,13469323608
19352,15229760,13440251826
19353,15229760,13465320555
19354,15229760,13470153765
19355,15229760,13469657921
19356,15229760,13499523505
19357,15229760,13469464656
19358,15229760,13440034156
19359,15255673,13437980754
19360,15255673,13437381964
19361,15255673,13437543951
19362,15255673,13427980576
19363,15255673,13460299839
19364,15255673,13458095245
19365,15255673,13447556177
19366,15255673,13439800650
19367,15255673,13438078183
19368,15255673,13457186959
19369,15255673,13457122145
19370,15255673,13437695817
19371,15255673,13469578052
19372,15255673,13465497742
19373,15255673,13440197833
19374,15255673,13465384494
19375,15255673,13470189908
19376,15255673,13469902976
19377,15255673,13469928666
19378,15255673,13469812604
19379,15255673,13477814813
19380,15255673,13469409274
19381,15255673,13484811193
19382,15255673,13480529919
19383,15255673,13478382512
19384,15255673,13477218101
19385,15255673,13499718132
19386,15255673,13499428371
19387,15255673,13478704972
19388,15255673,13499941829
19389,15255673,13499255398
19390,15255673,13499857117
19391,15255673,13499840649
19392,15255673,13470765279
19393,15255673,13470969242
19394,15255673,13440127079
19395,15255673,13440325060
19396,15255673,13478355658
19397,15255673,13478934427
19398,15255673,13440270058
19399,15258623,13435955432
19400,15258623,13461485849
19401,15258623,13446956709
19402,15258623,13469472804
19403,15268634,13437791220
19404,15268634,13469332709
19405,15268634,13448161549
19406,15268634,13464928623
19407,15268634,13469567237
19408,15269673,13456042245
19409,15269673,13499671749
19410,15269673,13499581261
19411,15271193,13436871595
19412,15271193,13429610034
19413,15271193,13447556177
19414,15271193,13440385537
19415,15271193,13438201956
19416,15271193,13468888147
19417,15271193,13452457288
19418,15271193,13447866232
19419,15271193,13440404201
19420,15271193,13470332995
19421,15271193,13470215670
19422,15271193,13470480194
19423,15271193,13466013877
19424,15271193,13466590141
19425,15271193,13470173100
19426,15271193,13489443010
19427,15271193,13477218101
19428,15271193,13471196233
19429,15271193,13470935307
19430,15271193,13498812663
19431,15271193,13478882208
19432,15271193,13478704972
19433,15271193,13478378862
19434,15271193,13499941829
19435,15271193,13499620127
19436,15271193,13499496883
19437,15271193,13490788244
19438,15271193,13478263176
19439,15271193,13440127079
19440,15271193,13440325060
19441,15271193,13478355658
19442,15271193,13478934427
19443,15271193,13470529035
19444,15271193,13438991177
19445,15281555,13440169551
19446,15281555,13469305306
19447,15281555,13475357430
19448,15288743,13465686470
19449,15298636,13435634132
19450,15298636,13433968478
19451,15298636,13439966308
19452,15298636,13465745287
19453,15298636,13469934688
19454,15298636,13465320555
19455,15298636,13499523505
19456,15298636,13499036614
19457,15298636,13469464656
19458,15299294,13438219782
19459,15299294,13469289736
19460,15299294,13440144330
19461,15299294,13469835039
19462,15299294,13465273478
19463,15299294,13470649243
19464,15299294,13470041181
19465,15299294,13465781697
19466,15299300,13418384582
19467,15299300,13465436054
19468,15299300,13462334653
19469,15299300,13449081522
19470,15299300,13438171668
19471,15299300,13469415409
19472,15299300,13470125804
19473,15299300,13499670341
19474,15299411,13418384582
19475,15299411,13465436054
19476,15299411,13462334653
19477,15299411,13449081522
19478,15299411,13438171668
19479,15299411,13469415409
19480,15299411,13470125804
19481,15299411,13499670341
19482,15299612,13464902412
19483,15299612,13441961636
19484,15299612,13499581261
19485,15299612,13498920806
19486,15299612,13478167950
19487,15312463,13499288094
19488,15312463,13499289519
19489,15318650,13435740211
19490,15318650,13440207221
19491,15318650,13470515742
19492,15318650,13469515405
19493,15318650,13478157279
19494,15337460,13436575859
19495,15340452,13437951287
19496,15340452,13465896393
19497,15340452,13465154761
19498,15340452,13470494676
19499,15340452,13469933670
19500,15340452,13469695086
19501,15340452,13469476476
19502,15346144,13470165085
19503,15346144,13477709147
19504,15358605,13446594548
19505,15358605,13439800650
19506,15358605,13438233039
19507,15358605,13438078183
19508,15358605,13457186959
19509,15358605,13457122145
19510,15358605,13437695817
19511,15358605,13437619525
19512,15358605,13440298294
19513,15358605,13463597521
19514,15358605,13470189908
19515,15358605,13470102397
19516,15358605,13469902976
19517,15358605,13465729630
19518,15358605,13465418177
19519,15358605,13471043587
19520,15358605,13469912094
19521,15358605,13469812604
19522,15358605,13477814813
19523,15358605,13480529919
19524,15358605,13478382512
19525,15358605,13471138296
19526,15358605,13470915032
19527,15358605,13470916742
19528,15358605,13470322259
19529,15358605,13469504149
19530,15358605,13499663310
19531,15358605,13483919544
19532,15358605,13483606749
19533,15358605,13499255398
19534,15358605,13499840649
19535,15358605,13470765279
19536,15358605,13436184575
19537,15358605,13470969242
19538,15358605,13460777885
19539,15358605,13440270058
19540,15358605,13437757833
19541,15358605,13446127356
19542,15358605,14550976175
19543,15358605,13438183844
19544,15359889,13438219782
19545,15359889,13469289736
19546,15359889,13440144330
19547,15359889,13469835039
19548,15359889,13465273478
19549,15359889,13470649243
19550,15359889,13470041181
19551,15359889,13465781697
19552,15362150,13478069696
19553,15362150,13469943281
19554,15362150,13837357154
19555,15365615,13435740211
19556,15365615,13440207221
19557,15365615,13470515742
19558,15365615,13469515405
19559,15365615,13478157279
19560,15381188,13430845267
19561,15381188,13437902630
19562,15381188,13469109512
19563,15381188,13458426860
19564,15381188,13453865606
19565,15381188,13447866232
19566,15381188,13470230420
19567,15381188,13469970008
19568,15381188,13469928598
19569,15381188,13470083892
19570,15381188,13465917068
19571,15381188,13471312968
19572,15381188,13470553898
19573,15381188,13469895899
19574,15381188,13469479000
19575,15381188,13465994161
19576,15381188,13478353616
19577,15381188,13478397503
19578,15381188,13470858039
19579,15381188,13469801121
19580,15381188,13469787396
19581,15381188,13465562793
19582,15381188,13499556205
19583,15381188,13499006114
19584,15381188,13491390546
19585,15381188,13470296481
19586,15381188,13520237217
19587,15381188,13424539303
19588,15381188,13498652093
19589,15381188,13498654408
19590,15381188,13499315067
19591,15381188,13437774882
19592,15407909,13465871444
19593,15407909,13464867782
19594,15407909,13465592937
19595,15408985,13438219782
19596,15408985,13469289736
19597,15408985,13440144330
19598,15408985,13469835039
19599,15408985,13465273478
19600,15408985,13470649243
19601,15408985,13470041181
19602,15408985,13465781697
19603,15421724,13464902412
19604,15421724,13446167984
19605,15421724,13442070687
19606,15421724,13441961636
19607,15421724,13440082998
19608,15421724,13499581261
19609,15421724,13478167950
19610,15421724,13438020193
19611,15425753,13448470426
19612,15425753,13440085467
19613,15425753,13469956583
19614,15425753,13464990548
19615,15425753,13470012503
19616,15430601,13489728600
19617,15433605,13440901047
19618,15433605,13465016966
19619,15433605,13470228828
19620,15433605,13499632148
19621,15433605,13499383836
19622,15433605,13489917717
19623,15433605,13470875213
19624,15434269,13437162682
19625,15434269,13460363071
19626,15434269,13438046551
19627,15434269,13448930690
19628,15434269,13440319474
19629,15434269,13440303263
19630,15434269,13469646602
19631,15434269,13467915459
19632,15434269,13470439534
19633,15434269,13489311467
19634,15434269,13486020962
19635,15434269,13479606112
19636,15434269,13478848833
19637,15434269,13478828741
19638,15434269,13478822099
19639,15434269,13478204634
19640,15434269,13477866215
19641,15434269,13477072140
19642,15434269,13493188486
19643,15434269,13519388115
19644,15434269,13478886574
19645,15434269,13499706481
19646,15434269,13499423456
19647,15434269,13469712041
19648,15434269,13466917209
19649,15434269,13465007105
19650,15434269,13491057310
19651,15434269,13490682157
19652,15438530,13440118892
19653,15438530,13478622940
19654,15438530,13499059978
19655,15438530,13521510332
19656,15454564,13465436054
19657,15454564,13462334653
19658,15454564,13438171668
19659,15454564,13470125804
19660,15454564,13470033849
19661,15454564,13499670341
19662,15454883,13437619525
19663,15454883,13440298294
19664,15454883,13463597521
19665,15454883,13470102397
19666,15454883,13465729630
19667,15454883,13465418177
19668,15454883,13471043587
19669,15454883,13469912094
19670,15454883,13469639867
19671,15454883,13471138296
19672,15454883,13470322259
19673,15454883,13469943069
19674,15454883,13469504149
19675,15454883,13499663310
19676,15454883,13483919544
19677,15454883,13483606749
19678,15454883,13460476663
19679,15454883,13460777885
19680,15454883,13499636201
19681,15454883,13437757833
19682,15454883,13446127356
19683,15454883,13438183844
19684,15456841,13465325155
19685,15456841,13470137427
19686,15456841,13440876718
19687,15464261,13441961636
19688,15471363,13460363071
19689,15471363,13440062691
19690,15471363,13438046551
19691,15471363,13448930690
19692,15471363,13440303263
19693,15471363,13467915459
19694,15471363,13486020962
19695,15471363,13477072140
19696,15471363,13498604770
19697,15471363,13499706481
19698,15471363,13466917209
19699,15482578,13478867376
19700,15482578,13469938581
19701,15482578,13498576517
19702,15511370,13437926458
19703,15511370,13442075510
19704,15511370,13437884906
19705,15511370,13447562893
19706,15511370,13465026374
19707,15511370,13465028576
19708,15522733,13438021308
19709,15522733,13427980576
19710,15522733,13460299839
19711,15522733,13458095245
19712,15522733,13446594548
19713,15522733,13439800650
19714,15522733,13438090167
19715,15522733,13457186959
19716,15522733,13457122145
19717,15522733,13437695817
19718,15522733,13469578052
19719,15522733,13465942192
19720,15522733,13465497742
19721,15522733,13440197833
19722,15522733,13465384494
19723,15522733,13464566651
19724,15522733,13469928666
19725,15522733,13469912094
19726,15522733,13469886438
19727,15522733,13469409274
19728,15522733,13484811193
19729,15522733,13480529919
19730,15522733,13478382512
19731,15522733,13470470372
19732,15522733,13448831468
19733,15522733,13483919544
19734,15522733,13483606749
19735,15522733,13499255398
19736,15522733,13499857117
19737,15522733,13499840649
19738,15522733,13470765279
19739,15522733,13470969242
19740,15522733,13440270058
19741,15537773,13446025691
19742,15537773,13440020691
19743,15537773,13469307987
19744,15548833,13461485849
19745,15548833,13465642177
19746,15550339,13438266858
19747,15550339,13438106023
19748,15550339,13437818986
19749,15550339,13469542870
19750,15550339,13469277954
19751,15550339,13465980623
19752,15550339,13465969385
19753,15550339,13465374135
19754,15550339,13464963046
19755,15550339,13464469546
19756,15550339,13455005884
19757,15550339,13446515698
19758,15550339,13441779511
19759,15550339,13440366341
19760,15550339,13465780989
19761,15550339,13465715137
19762,15550339,13465717527
19763,15550339,13465310242
19764,15550339,13470546833
19765,15550339,13465466404
19766,15550339,13470829205
19767,15550339,13470094548
19768,15550339,13470048442
19769,15550339,13469834524
19770,15550339,13469391882
19771,15550339,13479071414
19772,15550339,13470123788
19773,15550339,13499624856
19774,15550339,13449002846
19775,15550339,13478258549
19776,15550339,13458355860
19777,15550339,13478397111
19778,15551876,13438071594
19779,15551876,13440380390
19780,15551876,13469835039
19781,15551876,13469768157
19782,15551876,13470041181
19783,15551876,13457970611
19784,15554062,13436677609
19785,15554062,13445675377
19786,15554062,13438046551
19787,15554062,13437963099
19788,15554062,13466040216
19789,15554062,13440346961
19790,15554062,13440303263
19791,15554062,13469646602
19792,15554062,13467915459
19793,15554062,13466028758
19794,15554062,13477846142
19795,15554062,13489577946
19796,15554062,13486020962
19797,15554062,13479606112
19798,15554062,13478822099
19799,15554062,13477866215
19800,15554062,13477072140
19801,15554062,13499556205
19802,15554062,13493188486
19803,15554062,13519388115
19804,15554062,13478886574
19805,15554062,13499423456
19806,15554062,13437901850
19807,15554062,13469712041
19808,15554062,13466917209
19809,15554062,13465007105
19810,15554062,13491057310
19811,15554062,13490682157
19812,15563631,13432188031
19813,15563631,13440062691
19814,15563631,13465349277
19815,15563631,13465474793
19816,15563856,13442080203
19817,15563856,13465602720
19818,15563856,13465008477
19819,15563856,13470589431
19820,15564062,13438087496
19821,15564062,13432188031
19822,15564062,13440062691
19823,15564062,13465381907
19824,15564062,13465349277
19825,15564062,13469618809
19826,15564062,13465474793
19827,15564062,13469802586
19828,15564239,13438087496
19829,15564239,13432188031
19830,15564239,13440062691
19831,15564239,13465381907
19832,15564239,13469131037
19833,15564239,13465349277
19834,15564239,13469618809
19835,15564239,13465474793
19836,15564239,13452571580
19837,15564239,13469802586
19838,15566068,13438250860
19839,15566068,13438224117
19840,15566068,13438181316
19841,15566068,13448883514
19842,15566068,13469719619
19843,15566068,13470790520
19844,15566068,13470788768
19845,15590057,13438021308
19846,15590057,13438090167
19847,15590057,13437998303
19848,15590057,13469275505
19849,15590057,13469006120
19850,15590057,13465942192
19851,15590057,13450933178
19852,15590057,13445328237
19853,15590057,13464884448
19854,15590057,13470198787
19855,15590057,13469886438
19856,15590057,13448918366
19857,15590057,13470470372
19858,15590057,13470468622
19859,15590057,13448831468
19860,15590057,13477983045
19861,15598375,13446594548
19862,15598375,13438233039
19863,15598375,13438078183
19864,15598375,13437619525
19865,15598375,13440298294
19866,15598375,13463597521
19867,15598375,13470189908
19868,15598375,13470102397
19869,15598375,13465729630
19870,15598375,13465418177
19871,15598375,13471043587
19872,15598375,13469912094
19873,15598375,13469812604
19874,15598375,13477814813
19875,15598375,13469639867
19876,15598375,13478382512
19877,15598375,13471138296
19878,15598375,13470915032
19879,15598375,13470916742
19880,15598375,13470322259
19881,15598375,13469504149
19882,15598375,13466689037
19883,15598375,13499663310
19884,15598375,13483919544
19885,15598375,13483606749
19886,15598375,13470765279
19887,15598375,13470969242
19888,15598375,13460777885
19889,15598375,13499636201
19890,15598375,13440270058
19891,15598375,13437757833
19892,15598375,13446127356
19893,15598375,14550976175
19894,15598375,13438183844
19895,15602557,13440231015
19896,15602557,13478426667
19897,15615336,13438021308
19898,15615336,13438090167
19899,15615336,13437998303
19900,15615336,13469275505
19901,15615336,13469006120
19902,15615336,13465942192
19903,15615336,13450933178
19904,15615336,13445328237
19905,15615336,13464884448
19906,15615336,13470198787
19907,15615336,13469886438
19908,15615336,13448918366
19909,15615336,13470470372
19910,15615336,13470468622
19911,15615336,13448831468
19912,15615336,13477983045
19913,15624292,13437944002
19914,15624292,13465916514
19915,15624292,13469794238
19916,15625389,13465625584
19917,15626018,13499156530
19918,15633363,13438257561
19919,15633363,13438250860
19920,15633363,13438224117
19921,15633363,13445580298
19922,15634259,13442161802
19923,15634259,13440876718
19924,15634259,13499638144
19925,15635851,13441961636
19926,15635851,13440082998
19927,15635851,13478167950
19928,15635851,13438020193
19929,15641532,13465474793
19930,15641532,13499634724
19931,15660373,13432188031
19932,15660373,13440062691
19933,15660373,13440303263
19934,15660373,13469655002
19935,15660373,13469131037
19936,15660373,13465349277
19937,15660373,13469856020
19938,15660373,13469618809
19939,15660373,13465474793
19940,15660373,13452571580
19941,15660373,13469802586
19942,15660532,13432188031
19943,15660532,13440062691
19944,15660532,13465381907
19945,15660532,13465349277
19946,15660532,13465474793
19947,15660532,13469802586
19948,15660996,13448470426
19949,15660996,13440397251
19950,15660996,13470132550
19951,15660996,13470034606
19952,15660996,13469956583
19953,15660996,13465497977
19954,15664463,13438219782
19955,15664463,13469289736
19956,15664463,13440144330
19957,15664463,13469835039
19958,15664463,13465949055
19959,15664463,13470649243
19960,15664463,13489786767
19961,15681358,13465483811
19962,15681358,13466252470
19963,15681358,13489789557
19964,15681358,13477718550
19965,15681358,13471102675
19966,15697821,13438075423
19967,15700294,13436677609
19968,15700294,13445675377
19969,15700294,13437963099
19970,15700294,13466040216
19971,15700294,13440346961
19972,15700294,13440303263
19973,15700294,13469646602
19974,15700294,13466028758
19975,15700294,13477846142
19976,15700294,13471312968
19977,15700294,13470553898
19978,15700294,13489577946
19979,15700294,13479606112
19980,15700294,13478822099
19981,15700294,13477866215
19982,15700294,13477072140
19983,15700294,13499556205
19984,15700294,13493188486
19985,15700294,13519388115
19986,15700294,13478886574
19987,15700294,13499423456
19988,15700294,13437901850
19989,15700294,13469712041
19990,15700294,13465007105
19991,15700294,13491057310
19992,15700294,13490682157
19993,15701445,13439966308
19994,15701445,13469323608
19995,15701445,13440417523
19996,15701445,13440251826
19997,15701445,13465320555
19998,15701445,13470153765
19999,15701445,13469657921
20000,15701445,13499523505
20001,15701445,13469464656
20002,15701445,13440034156
20003,15707772,13438129677
20004,15707772,13464940039
20005,15707772,13440269630
20006,15707772,13467429451
20007,15707772,13470385761
20008,15707772,13469751750
20009,15707772,13499699238
20010,15707772,13478597056
20011,15720601,13438257561
20012,15720601,13438250860
20013,15720601,13445580298
20014,15721682,13438129677
20015,15721682,13440269630
20016,15721682,13467429451
20017,15721682,13470385761
20018,15721682,13469751750
20019,15721682,13499699238
20020,15721682,13478597056
20021,15746020,13478828042
20022,15746020,13490670267
20023,15746020,13476130274
20024,15746088,13469521452
20025,15746088,13465665449
20026,15746088,13465035153
20027,15746088,13465404111
20028,15746088,13448315744
20029,15746088,13478853317
20030,15746088,13478408528
20031,15746088,13478330844
20032,15746088,13469982174
20033,15774993,13440286071
20034,15774993,13440109122
20035,15774993,13466018846
20036,15774993,13478704744
20037,15776053,13478538293
20038,15790340,13437381964
20039,15790340,13437543951
20040,15790340,13436871595
20041,15790340,13447556177
20042,15790340,13440385537
20043,15790340,13438201956
20044,15790340,13437751695
20045,15790340,13468888147
20046,15790340,13447866232
20047,15790340,13440404201
20048,15790340,13469712039
20049,15790340,13465388936
20050,15790340,13470215670
20051,15790340,13470480194
20052,15790340,13466013877
20053,15790340,13466590141
20054,15790340,13470173100
20055,15790340,13469845004
20056,15790340,13489443010
20057,15790340,13477218101
20058,15790340,13471289409
20059,15790340,13471196233
20060,15790340,13470935307
20061,15790340,13498812663
20062,15790340,13499941829
20063,15790340,13499620127
20064,15790340,13499496883
20065,15790340,13440127079
20066,15790340,13440325060
20067,15790340,13478355658
20068,15790828,13433724071
20069,15790828,13448130908
20070,15790828,13439021750
20071,15790828,13438163506
20072,15790828,13466029963
20073,15790828,13470506964
20074,15790828,13470512472
20075,15790828,13469534876
20076,15790828,13478110478
20077,15790828,13470708362
20078,15790828,13470358761
20079,15790828,13442174142
20080,15790828,13499739586
20081,15790828,13470406597
20082,15792598,13435943094
20083,15792598,13438119711
20084,15792598,13455475083
20085,15792598,13438133764
20086,15800133,13465325155
20087,15800133,13464114450
20088,15800133,13465476007
20089,15800133,13476688261
20090,15803050,13432188031
20091,15803050,13460363071
20092,15803050,13440062691
20093,15803050,13438046551
20094,15803050,13440303263
20095,15803050,13467915459
20096,15803050,13465349277
20097,15803050,13469618809
20098,15803050,13477072140
20099,15803050,13498604770
20100,15803050,13478886574
20101,15803050,13499706481
20102,15803050,13469802586
20103,15807559,13446594548
20104,15807559,13440038711
20105,15807559,13438090167
20106,15807559,13435955432
20107,15807559,13465942192
20108,15807559,13465593459
20109,15807559,13465602075
20110,15807559,13465354095
20111,15807559,13465653273
20112,15807559,13464566651
20113,15807559,13470470372
20114,15807559,13466689037
20115,15807559,13448831468
20116,15807559,13470765279
20117,15807559,14550976175
20118,15807559,13438183844
20119,15816866,13469285245
20120,15816866,13470133822
20121,15816866,13478125975
20122,15816866,13499670034
20123,15816866,13499103529
20124,15816866,13477712394
20125,15817305,13453591018
20126,15817305,13469253905
20127,15817305,13469800215
20128,15817305,13465813049
20129,15817305,13450002619
20130,15817305,13438200927
20131,15817305,13864775729
20132,15820436,13437162682
20133,15820436,13460363071
20134,15820436,13438046551
20135,15820436,13448930690
20136,15820436,13440319474
20137,15820436,13440303263
20138,15820436,13467915459
20139,15820436,13470439534
20140,15820436,13489311467
20141,15820436,13486020962
20142,15820436,13478848833
20143,15820436,13478828741
20144,15820436,13478822099
20145,15820436,13478204634
20146,15820436,13477866215
20147,15820436,13477072140
20148,15820436,13498604770
20149,15820436,13519388115
20150,15820436,13478886574
20151,15820436,13499706481
20152,15820436,13499423456
20153,15820436,13466917209
20154,15820436,13465007105
20155,15820436,13491057310
20156,15820436,13490682157
20157,15820444,13436871595
20158,15820444,13436677609
20159,15820444,13429610034
20160,15820444,13445675377
20161,15820444,13440385537
20162,15820444,13438201956
20163,15820444,13437902630
20164,15820444,13466040216
20165,15820444,13447866232
20166,15820444,13440404201
20167,15820444,13440346961
20168,15820444,13469646602
20169,15820444,13470332995
20170,15820444,13470215670
20171,15820444,13470230420
20172,15820444,13469970008
20173,15820444,13469928598
20174,15820444,13466028758
20175,15820444,13470083892
20176,15820444,13465917068
20177,15820444,13477846142
20178,15820444,13471312968
20179,15820444,13470173100
20180,15820444,13469479000
20181,15820444,13489577946
20182,15820444,13479606112
20183,15820444,13478353616
20184,15820444,13478397503
20185,15820444,13470858039
20186,15820444,13469801121
20187,15820444,13469787396
20188,15820444,13465562793
20189,15820444,13499556205
20190,15820444,13493188486
20191,15820444,13478882208
20192,15820444,13478378862
20193,15820444,13499620127
20194,15820444,13491390546
20195,15820444,13499496883
20196,15820444,13490788244
20197,15820444,13424539303
20198,15820444,13498652093
20199,15820444,13498654408
20200,15820444,13437901850
20201,15820444,13469712041
20202,15820444,13438991177
20203,15820444,13437774882
20204,15832847,13438038770
20205,15832847,13440146257
20206,15832847,13440148608
20207,15832847,13440028094
20208,15832847,13438046408
20209,15832847,13440022258
20210,15832847,13469587498
20211,15832847,13450105660
20212,15832847,13440360102
20213,15832847,13440280933
20214,15832847,13440264262
20215,15832847,13465907132
20216,15832847,13470498110
20217,15832847,13470477618
20218,15832847,13470185429
20219,15832847,13469408622
20220,15832847,13478182803
20221,15832847,13478162705
20222,15832847,13469895899
20223,15832847,13469545322
20224,15832847,13479079534
20225,15832847,13470584748
20226,15832847,13478658660
20227,15832847,13470379848
20228,15832847,13499854337
20229,15832847,13498766534
20230,15832847,13498753279
20231,15832847,13479008042
20232,15832847,13478540343
20233,15832847,13499339312
20234,15832847,13448924731
20235,15832847,13483959712
20236,15832847,13499785794
20237,15832847,13499202844
20238,15832847,13465327544
20239,15832847,13478344719
20240,15832847,13499315067
20241,15832847,13498999337
20242,15832893,13439021750
20243,15832893,13489728600
20244,15832893,13442174142
20245,15856020,13439966308
20246,15856020,13437807103
20247,15856020,13465320555
20248,15856020,13470153765
20249,15856020,13469657921
20250,15856020,13470926565
20251,15856020,13499523505
20252,15856020,13469464656
20253,15856020,13440034156
20254,15858568,13418384582
20255,15858568,13465436054
20256,15858568,13462334653
20257,15858568,13438171668
20258,15858568,13470125804
20259,15858568,13470033849
20260,15858568,13499670341
20261,15859042,13436677609
20262,15859042,13432188031
20263,15859042,13445675377
20264,15859042,13438046551
20265,15859042,13466040216
20266,15859042,13440346961
20267,15859042,13440303263
20268,15859042,13469646602
20269,15859042,13469131037
20270,15859042,13470332995
20271,15859042,13467915459
20272,15859042,13466028758
20273,15859042,13477846142
20274,15859042,13469618809
20275,15859042,13489577946
20276,15859042,13479606112
20277,15859042,13478822099
20278,15859042,13493188486
20279,15859042,13478886574
20280,15859042,13490788244
20281,15859042,13437901850
20282,15859042,13469712041
20283,15859042,13452571580
20284,15859042,13438991177
20285,15859042,13469802586
20286,15870468,13440146257
20287,15870468,13440148608
20288,15870468,13469587498
20289,15870468,13450105660
20290,15870468,13440280933
20291,15870468,13465907132
20292,15870468,13470498110
20293,15870468,13470477618
20294,15870468,13470185429
20295,15870468,13469408622
20296,15870468,13478182803
20297,15870468,13478162705
20298,15870468,13479079534
20299,15870468,13470584748
20300,15870468,13478658660
20301,15870468,13470379848
20302,15870468,13499854337
20303,15870468,13498766534
20304,15870468,13498753279
20305,15870468,13479008042
20306,15870468,13478540343
20307,15870468,13499339312
20308,15870468,13483959712
20309,15870468,13499785794
20310,15870468,13499202844
20311,15870468,13465327544
20312,15870468,13478344719
20313,15870468,13499315067
20314,15884359,13437688646
20315,15884359,13430845267
20316,15884359,13440077962
20317,15884359,13437751695
20318,15884359,13464919329
20319,15884359,13453265731
20320,15884359,13440360102
20321,15884359,13440264262
20322,15884359,13465388936
20323,15884359,13470480194
20324,15884359,13466013877
20325,15884359,13466590141
20326,15884359,13469845004
20327,15884359,13469545322
20328,15884359,13489443010
20329,15884359,13478958281
20330,15884359,13478476653
20331,15884359,13471289409
20332,15884359,13471196233
20333,15884359,13470935307
20334,15884359,13499946927
20335,15884359,13499659309
20336,15884359,13498812663
20337,15884359,13495264015
20338,15884359,13470296481
20339,15884359,13437570219
20340,15885497,13439966308
20341,15885497,13437807103
20342,15885497,13470926565
20343,15898102,13430845267
20344,15898102,13437902630
20345,15898102,13469109512
20346,15898102,13458426860
20347,15898102,13453865606
20348,15898102,13447866232
20349,15898102,13470230420
20350,15898102,13469970008
20351,15898102,13469928598
20352,15898102,13470083892
20353,15898102,13465917068
20354,15898102,13471312968
20355,15898102,13470553898
20356,15898102,13469895899
20357,15898102,13469479000
20358,15898102,13465994161
20359,15898102,13478353616
20360,15898102,13478397503
20361,15898102,13470858039
20362,15898102,13469801121
